Generated points:
Time elapsed: 8.324839ms
(335.23548245405374, -556.3318991969189, 760.3367604159008)
(133.34203518435407, 640.2941244109749, 756.4676700941537)
(-533.1995477702841, -387.710706467878, 751.9166511972876)
(656.0493303538151, -71.69283723373434, 751.3051398943629)
(-432.5014156489948, 498.1413014543901, 751.5302849832082)
(-21.64719102752902, -666.8108722666398, 744.9125181842636)
(461.5110075641636, 478.97438066218825, 746.7202505399086)
(-661.916980555842, -45.17704698645141, 748.214504856342)
(515.9077781069661, -422.2805943266777, 745.3309762406506)
(-100.36009570566466, 663.2767662006539, 741.6143085245544)
(-379.9448597980899, -557.8069712580551, 737.8978834018466)
(657.6648351937921, 163.44447278015954, 735.3658061584981)
(-596.2380150352022, 330.303952600508, 731.7100028859544)
(217.73964158365519, -646.8673706452771, 730.8570676113675)
(275.52447824056577, 621.8846552129609, 733.0387012299697)
(-626.2557394636594, -276.8349325622107, 728.8114769280884)
(644.8267013949588, -227.22110157645344, 729.7733183437716)
(-331.1821855661637, 603.383562298472, 725.4285882922075)
(-167.32792775566745, -669.3788190124, 723.8324124067385)
(573.9366704444626, 384.06044923113024, 723.2525628406074)
(-685.3972017918632, 107.06643358178589, 720.2551315859965)
(430.6882192493715, -548.0108779806455, 717.071638969697)
(44.24390624264805, 697.6870994955553, 715.0350956127056)
(-510.63913203019786, -481.59536376558435, 712.2594909433925)
(705.2154638116776, 13.83347647422298, 708.8580849010029)
(-524.1727754662286, 468.6554346842189, 711.0590587292846)
(74.20153635231509, -702.8529534669697, 707.4544916853055)
(415.1760454852899, 574.297488504247, 705.5574008916004)
(-698.2461565250749, -133.528308445659, 703.2940322095743)
(610.1621662214843, -369.9594022747702, 700.5941561135095)
(-202.9068751474424, 685.86213864774, 698.8718958346004)
(-320.4905201377444, -642.5199376588616, 696.027266860064)
(671.2673383019395, 261.2968983703041, 693.6310917419206)
(-674.1492268822722, 256.83205181940315, 692.502792089873)
(319.4060956532339, -647.1132568568893, 692.2601959231996)
(205.06757570697727, 694.1787924331935, 689.9732556626064)
(-620.6655116726802, -379.68445728166887, 686.0131452959299)
(714.9245329429377, -144.2499326737894, 684.1599733395178)
(-438.14139119563254, 587.2051069414621, 680.6043518102289)
(-80.08930345714955, -726.7177504430989, 682.2514306783611)
(553.2468124197849, 483.6494358312017, 678.2338739457855)
(-732.6401710272015, 13.87435449275035, 680.4747475730768)
(532.0454241734138, -508.6597961157616, 676.8994596183425)
(-52.443316580267435, 737.411372977438, 673.4049046076155)
(-460.2775304177646, -582.7437161107217, 669.7420072878738)
(736.113205420321, 112.11828794834065, 667.5079312737442)
(-622.0199708064014, 409.02920258394664, 667.6722754102825)
(180.13319475190983, -725.4189663656315, 664.3187152154374)
(359.24812560060985, 657.0512351318018, 662.7401139694367)
(-712.6147705638684, -236.91523621125364, 660.341850578298)
(692.3503136602936, -302.90455155018105, 654.9044783971757)
(-299.2022677107132, 691.3870381560865, 657.6184049025096)
(-245.97243614439574, -714.2228430798353, 655.2734475622739)
(662.5855349837954, 366.5624498916199, 653.1557082041705)
(-739.2802208773076, 176.48292460770128, 649.8603945013975)
(425.4413582768213, -633.9449351233799, 645.8432239320832)
(117.12553276652696, 755.2604557250643, 644.8746029982306)
(-591.1184827702681, -478.75876732946324, 649.1294031489783)
(762.93755525451, -48.969309029287395, 644.6148412466667)
(-530.0273681641755, 556.890102772492, 639.4876092865294)
(22.80470651363133, -771.1635324045582, 636.2285372805521)
(501.91486055664745, 582.9114486855427, 638.9802154556296)
(-764.2874416562624, -84.07519337137066, 639.3716199410886)
(626.9783986411123, -452.02133390725146, 634.4878259904876)
(-150.30890577409775, 757.7067475867099, 635.049381943297)
(-398.503871641772, -666.5355484301031, 630.0198623579257)
(750.0275050834452, 222.52297852568768, 622.8501149123751)
(-702.8874281728257, 337.7205918452321, 626.0144288754828)
(287.20183184711755, -730.5082684144011, 619.5746747260198)
(283.3131810857273, 732.2689183888499, 619.2865835658881)
(-704.7751412977441, -347.2787605367394, 618.6189963853444)
(756.9174429976769, -212.61355781804647, 617.9574900572134)
(-409.719388770686, 675.614729332698, 612.923127295814)
(-154.20171649899245, -775.0528535311983, 612.7927095371739)
(637.1787581873159, 469.70023154792506, 611.0523075798794)
(-790.3426780682069, 82.70455594891904, 607.0571700007066)
(524.5460513282957, -594.3178219479862, 609.6210023866423)
(14.454294922058272, 796.6593282467804, 604.2557306933006)
(-552.1607788984205, -575.442157979518, 603.3115257196445)
(794.8901148079831, 57.61597042412259, 604.0116764870013)
(-628.1457981957466, 495.5001969650847, 599.9270047402355)
(126.64814927670928, -792.7905894269669, 596.1906805719348)
(445.91961823457086, 666.9552257912455, 596.9308342373371)
(-782.3229440968076, -199.82102852167932, 589.9511570462773)
(712.5728594421632, -386.2207288968948, 585.724737873321)
(-263.598760965367, 765.1824365961048, 587.3768227827613)
(-321.5701827236513, -741.2466196857042, 589.1910270766133)
(739.9955913179023, 332.3148731622675, 584.7848748943617)
(-772.357266149058, 253.79937295892313, 582.2801144744775)
(398.5808427370414, -711.1267955490437, 579.164909550966)
(185.30531008322717, 794.1604868547805, 578.7668469889555)
(-677.0050453670875, -455.8896772581433, 577.7791712384358)
(807.6169937149127, -119.9089240145358, 577.3877738613478)
(-518.0276619356555, 638.8748240202881, 568.7585609927329)
(-52.12586889869582, -817.9404683783544, 572.9365444624336)
(590.8204481936406, 572.0550363243786, 568.9325385422948)
(-824.9438986952997, -20.96709461183731, 564.8255880791319)
(623.3611721964417, -539.6414569268579, 565.8691959841394)
(-95.14728428191604, 822.8960546844337, 560.1687937386101)
(-483.6434491468907, -669.5281792910279, 563.7561806601682)
(810.6145203006934, 170.09709597145488, 560.3312211716876)
(-711.0214965961561, 427.8220241904767, 558.0472623315392)
(240.61881916329082, -794.9967273728205, 556.8507765379961)
(360.6509871200471, 752.155463943624, 551.5369648075163)
(-774.1966854299842, -309.937846766208, 551.8677589886479)
(781.7452723902646, -300.13727664426585, 546.6186460998512)
(-374.0498982135942, 749.3792547718168, 546.3674644083743)
(-230.29009628123242, -806.5343377034745, 544.4895165749277)
(715.6856998378843, 444.9797506900998, 538.3186793371881)
(-828.4589256801327, 153.7098498096067, 538.5434899174147)
(506.4875103988664, -673.9813281116609, 537.7913825702303)
(85.13024523924331, 839.3492807141324, 536.8851146289818)
(-625.3416366080993, -565.1615199035654, 538.089485071578)
(848.3231962931103, -8.866679959870783, 529.4045113309202)
(-616.1588371008078, 580.5726973626556, 532.2439577295646)
(63.03037973771553, -846.6882929263795, 528.3427919935438)
(527.980802542573, 669.4104709143146, 522.6144789199552)
(-841.7418608729078, -136.39485518972904, 522.3668089876955)
(713.2851431879799, -463.6452093450857, 525.6019638078367)
(-210.21169717652435, 827.7057880591344, 520.3019995959773)
(-406.0077328754988, -753.6480097424616, 516.887220055327)
(808.8784471985296, 280.7527683093493, 516.6174026727444)
(-788.2200593058296, 332.4205416695384, 517.8858190605775)
(352.1567344229952, -782.8533176867693, 512.9583973260895)
(269.15081697647736, 816.1750920194393, 511.2886238593174)
(-749.302800203622, -422.4295258188662, 509.9986365898038)
(837.8752408270678, -192.5412981467485, 510.77679011183363)
(-485.341719301228, 712.8004089903482, 506.319061905554)
(-121.00153389620237, -856.3504370137523, 502.018483545299)
(667.0407590264537, 552.5480033672478, 499.7472658977541)
(-865.9373027229497, 44.74522623943649, 498.1470189428863)
(605.6253506969169, -621.2572389880291, 497.2498140755886)
(-33.128922071980575, 866.9056126493665, 497.37021752350137)
(-566.751196750101, -660.1504506002623, 492.9446861003769)
(865.4120291445823, 110.42561869563377, 488.74144754414164)
(-711.9696036054706, 503.3665202949525, 489.6135514750588)
(178.68031675866567, -853.6436531949422, 489.2503017505621)
(447.0624488686451, 751.9257807574876, 484.50261820119505)
(-836.8287052774199, -259.6652688787082, 481.9664575070191)
(791.2941815336739, -380.0643611904183, 478.96200227562156)
(-325.34154989971034, 812.0287407596848, 484.5226517812092)
(-306.9174070748169, -821.0756095501176, 481.2863478599554)
(784.9579531296826, 400.6088989132472, 472.60292204976327)
(-850.2828289190446, 235.08054420391872, 470.91002174748445)
(471.41925861550004, -743.9840816398107, 473.55207619962977)
(161.1636198522902, 867.5598679849686, 470.4956568322497)
(-702.9155937078397, -535.7209578741924, 467.8810996575017)
(881.3548633407464, -87.14228452541819, 464.3488205146053)
(-592.5851655686802, 660.0144805300965, 461.76152615665893)
(-2.8900883120213003, -885.9742952842537, 463.7253448811257)
(605.0989957168875, 651.5153486412653, 457.5838238697529)
(-885.7356328212865, -68.32208350532814, 459.1344919042418)
(703.1029238136646, -546.2906145174119, 455.20637409296535)
(-146.7497879504106, 879.9872274312431, 451.75986906141094)
(-488.13877475677015, -746.7331152773439, 451.7855587855284)
(862.6579541733154, 229.57672551922371, 450.6836819781489)
(-792.4411466583433, 416.8900788216772, 445.24116079139145)
(302.6871476431891, -844.4767331585679, 441.8591832308832)
(350.40746678536044, 825.8463426822744, 441.8058685660231)
(-816.0144221211921, -376.23921634908095, 438.82173484371356)
(857.1733635354615, -271.5100189123311, 437.64841422713886)
(-444.6810336710554, 780.6434945390896, 439.1520382817779)
(-199.06122001717588, -876.3589496465485, 438.59961475093877)
(741.2977527623709, 513.6123627645042, 432.06478977685975)
(-893.5131225877354, 117.55504200585979, 433.3764089824397)
(575.9845599959432, -693.1393345927728, 433.3585691855738)
(39.57952345445959, 903.0007627154101, 427.811972551617)
(-638.9195484156754, -639.4088475571917, 427.71267963189166)
(906.4067390093367, 40.17080723680577, 420.49153347529335)
(-694.7895357937374, 586.0784506979386, 416.8687450253701)
(119.14812933662913, -901.5501726713857, 415.94592128277515)
(525.7921669213162, 739.9906944899845, 419.47153571180155)
(-889.2916894191764, -194.4235693613522, 413.9562377918451)
(789.1376355611521, -453.808376371521, 413.9078999922548)
(-272.50956167859005, 867.9241900227706, 415.26634726047826)
(-391.70700697933006, -822.8154960704379, 411.7526928990924)
(846.7478709536846, 343.8104935362417, 405.9709196109598)
(-856.7641784788128, 315.0190198237193, 408.31135132987424)
(420.3534876576546, -813.7572639809922, 401.37521190553844)
(245.2338016792096, 882.1633443604225, 402.05499173719613)
(-777.2086182990815, -489.93327808301706, 394.8571218408777)
(904.6442204102876, -158.00702979963157, 395.79364953490796)
(-559.8472566348597, 730.8332329012677, 390.4533710003064)
(-79.99158960718266, -914.5768494627248, 396.42216388460486)
(677.7896135603265, 622.3240515142945, 391.5533356473635)
(-920.2120699125061, -1.552108858651117, 391.41708872433236)
(675.9381062751793, -624.6362633005327, 391.0718796526695)
(-76.15402814242834, 919.9971699061227, 384.45516170602684)
(-560.6221295625578, -733.2717587585812, 384.72763827393527)
(909.6241640968944, 161.25485992916006, 382.85865569456973)
(-782.9009538851145, 493.81157259215763, 378.4391987887061)
(238.43291676610184, -896.8543296058824, 372.5614790468715)
(426.8961927415586, 823.5585676635727, 373.51161461283465)
(-871.190665615935, -315.41941086374345, 376.2145922130519)
(858.05291554964, -355.35151763239406, 370.77013503398075)
(-394.1744493993285, 842.1648933177013, 367.9467297095071)
(-278.6067800065463, -887.8628740422407, 366.16632700432206)
(809.5144775569569, 460.13614679253016, 364.63822761829334)
(-909.8978924658322, 203.35540902059876, 361.5693611304778)
(532.1898947414237, -767.8323824008027, 356.66139189968385)
(122.54140125603368, 924.4269496550339, 361.13490516661125)
(-717.0026249259546, -596.0184524687498, 361.4820053143)
(934.2439991082791, -36.42581519895431, 354.76937595748194)
(-664.3449343945392, 658.2497658286028, 354.0523321924388)
(36.37781769932268, -934.4997649493777, 354.10004756988167)
(602.5200098679042, 715.0775243833345, 354.4485460974309)
(-929.7855874305553, -127.01121746971725, 345.4951693486863)
(769.1930899637962, -537.2842791061042, 345.9300417387611)
(-203.15357923551286, 917.0422857204653, 343.1647846798744)
(-465.8691993512018, -816.7229519855954, 340.48422694128584)
(897.2969598671326, 285.1875862574279, 336.93650211555223)
(-851.8522304766616, 398.62019670050705, 339.7789225575739)
(364.37063850750263, -868.9098269315822, 335.0070901568544)
(322.86030526815705, 886.1321952241398, 332.4619615375561)
(-836.3023333342471, -435.72162599119474, 332.7838215768358)
(911.6065727735278, -247.25086977219047, 328.39071831127956)
(-507.6225080465623, 796.1757869536602, 329.2772473057282)
(-162.75155593781076, -932.8148464341033, 321.50955399792076)
(750.7667023769974, 578.4672531955525, 318.943561750918)
(-944.8217988339671, 83.85289110540955, 316.6709034651128)
(640.8037671552643, -697.861394621216, 319.9375031110816)
(-4.212245108295243, 947.7731254670622, 318.917480915587)
(-638.3074033308803, -704.2238411758526, 310.8575885715459)
(945.9838093256642, 82.4651007429929, 313.5508565658103)
(-756.8087163124228, 575.2597504605893, 310.3494585359597)
(172.1506936608858, -934.2362811565162, 312.35670257402677)
(504.97052994079803, 804.9186684461334, 311.6258992417243)
(-919.0383770839479, -249.67006456127487, 305.01363954563124)
(846.7457181805352, -438.77144675539404, 300.83435019144366)
(-332.8798461235778, 892.6915070223718, 303.79743470752004)
(-358.79892420978626, -882.8542723155513, 303.03740006817395)
(865.5749111887176, 404.10741003327576, 295.765573177207)
(-913.8363639211448, 280.83771981568697, 293.3142940671442)
(479.43527737469697, -825.4566205898143, 297.93150611019763)
(199.77019208743317, 934.9280887515959, 293.259849308831)
(-784.8357748508971, -547.848853095702, 289.6453705411431)
(949.6004324495983, -122.4509259227072, 288.5563886525603)
(-617.837456969472, 731.1460548708123, 289.31353790022155)
(-37.7352032176481, -958.3476370071926, 283.10044344870437)
(675.1590349692857, 682.8526940096607, 279.0564025122729)
(-958.3278621215472, -43.14685434612885, 282.39344475674113)
(742.2302901993326, -608.9043295494878, 279.87446072570333)
(-128.5081562788729, 953.3844516006874, 273.0269972289576)
(-546.3005113704777, -790.5774576684352, 276.66411892919575)
(939.2759400787036, 213.21749469508083, 268.8847491867489)
(-838.4840630210858, 472.2337353443013, 271.9186923740624)
(293.0243812408715, -919.0382914169124, 263.63863697851025)
(404.2533642156119, 876.2645108796771, 262.18261668760584)
(-890.5404432721394, -372.54048813753906, 261.0580464090423)
(909.2995703808916, -326.6764491644142, 257.79214275546843)
(-450.5935120873264, 854.9335167652124, 257.01005578824106)
(-241.70759095129262, -935.727441058285, 256.8882958155861)
(811.9343830997068, 522.851637379466, 259.59337978868035)
(-954.1397862677063, 160.18728142987808, 252.8978116337124)
(594.0047868026024, -765.0073793741158, 248.84136062709217)
(78.082665584295, 966.4460885964755, 244.71423164953973)
(-710.5098036755804, -657.7465678608908, 250.09052630618928)
(970.2558489462112, 4.860160246414778, 242.0329862395745)
(-721.2330535255171, 649.9165320321813, 239.64845898424082)
(95.69376010451255, -966.6733959507307, 237.45578501721502)
(582.8805877725101, 777.3721433097219, 236.52224251436152)
(-955.1462980149676, -178.36409831689403, 236.39331170721402)
(824.2457987234815, -513.8395490207147, 237.8818638502707)
(-260.3213261821663, 936.2117751184298, 236.0938780747117)
(-440.94514987166673, -866.4325153932753, 234.22653793696225)
(911.3771341518992, 343.4065768390717, 226.85599469430343)
(-902.0236219510218, 366.0806446799463, 228.77575709212505)
(418.32470560499746, -879.8573044084258, 225.51178363808594)
(288.9706409933718, 931.0738421874712, 222.70489226359572)
(-839.7540676717449, -496.89051353528134, 218.8902085233672)
(955.1493850145866, -199.83079294495124, 218.53445151108042)
(-566.4881015701327, 794.5292842782325, 218.66514858062428)
(-122.60074358545518, -968.3789855351243, 217.28137988851427)
(739.5076534056616, 638.7155293087592, 212.5344752605639)
(-975.9496493435162, 35.74723955254668, 215.04515063270082)
(696.155242566564, -686.5956362737103, 209.6528332672555)
(-53.60511286542387, 976.1522530131067, 210.36461397326562)
(-622.7583007375569, -755.3532871112646, 203.9938982241333)
(969.4690618603297, 141.13555698376956, 200.52554114260215)
(-805.7114117926774, 557.3329838695648, 200.521983827455)
(225.23819030884374, -954.0344660249517, 197.7017836613579)
(480.0753249504636, 853.9930950548589, 200.55791176697346)
(-933.046484416441, -300.6115102511378, 197.628383140303)
(891.2079672807621, -408.20713770994206, 197.77586247555135)
(-381.12548961536044, 904.8475072480466, 189.72176942156207)
(-324.54822450534783, -926.9436160658959, 188.26572339410984)
(864.2883331614307, 465.7405440489261, 189.97742705396945)
(-952.0636084218228, 243.78936630906009, 184.77453935389698)
(537.2060042442196, -823.7803779582505, 181.0955490754028)
(161.53681170173064, 970.2239606350191, 180.47527441435454)
(-774.8263849722654, -605.9215012428891, 180.28645950923243)
(981.1916312208467, -77.96001570766194, 176.59337126017766)
(-672.97022038727, 718.3796802485076, 176.18659846299627)
(17.18113333257257, -983.9277448268728, 177.73857661552523)
(657.0440067709474, 733.4312983884195, 174.27479367555358)
(-980.6518877711324, -93.64296437150576, 171.90948267804)
(786.6197513300511, -595.4575973041874, 163.27772851853604)
(-183.06783313470007, 969.6631886282147, 161.98601510849318)
(-517.431051758713, -839.729504652201, 164.67988854878791)
(949.4697038934796, 271.9665377739517, 156.6572172600991)
(-881.5958241652634, 444.53188652704085, 158.6827170018218)
(354.0852083655667, -921.4294919980098, 159.97298676027484)
(365.83292958171734, 917.1416716399539, 158.16896590396325)
(-889.7426732026271, -428.317250735702, 157.80465203679242)
(947.5865073869244, -280.681832367538, 152.63525148880825)
(-508.3528997764892, 848.0909604661523, 149.395622641476)
(-199.8512647147688, -968.4226862050779, 149.05359048090278)
(802.8440480810129, 579.1146348462353, 141.66041849367699)
(-982.7285519930789, 117.4189292435454, 143.02932619881085)
(645.4856127193559, -750.6352739857839, 141.04966933887195)
(23.94626890665064, 989.748611076582, 140.79866149018295)
(-690.8220920385091, -710.3043215450657, 135.02817463752288)
(989.6526762090091, 53.379337485968435, 133.18493459061074)
(-768.1610790356642, 626.6482292648865, 131.3032879022693)
(145.64553720961715, -980.7117218211299, 130.3529676438438)
(558.6011502862196, 818.8289828213508, 132.22651697244476)
(-963.6853623903855, -232.3475117762978, 131.62505873075415)
(868.4342455450978, -479.251519069689, 127.04307393129427)
(-313.49584436187246, 941.6193387528494, 122.77367981160853)
(-403.13802345960863, -906.5435078795122, 125.13433726435302)
(909.5447970399453, 398.78986682492007, 117.02522931114993)
(-938.9369958742924, 325.381852729929, 111.9105343236182)
(468.4555067412602, -875.7511417153889, 116.65923018767909)
(240.1140322208446, 963.6485805520249, 117.16084982072739)
(-831.5270686023373, -543.5036182077762, 114.74559327773744)
(980.655995455313, -159.24844082634107, 113.81455386693047)
(-614.8013654620011, 781.340594020752, 107.35994207038905)
(-67.84313421112182, -991.8253415359112, 108.0731281474953)
(722.339512399035, 684.2389218443511, 100.213405592287)
(-994.6165014281044, -16.97006321985646, 102.2253982199728)
(743.6799374149546, -660.7806959843745, 101.53335659228036)
(-107.89756229860058, 989.4555145319865, 96.62246536008821)
(-592.9723236569652, -799.0835974121751, 99.24327545821951)
(978.2308649526176, 187.59543597096612, 88.7261362672623)
(-848.2498990284261, 522.236067997794, 87.98635167154369)
(271.1240607173816, -958.0722539978111, 92.67847549280864)
(446.0536915291601, 890.5331226945751, 89.36924335059366)
(-929.4871780566517, -358.2689497471911, 87.73223737787045)
(926.1671859828369, -367.57545814748795, 84.27707978031474)
(-440.89543575534714, 893.4516361920898, 85.76356170181026)
(-279.94462778984433, -956.4423538391462, 82.75886148466982)
(854.9479734611183, 513.3806638592399, 74.19067765004537)
(-977.3270118706845, 199.63640149647065, 70.54940868256101)
(591.3270251517341, -802.8502828722923, 75.91951407300053)
(106.85327475568518, 991.6965837643676, 71.55601598795654)
(-754.4174738462895, -652.9566901103154, 67.09572263240698)
(997.1381788632451, -23.06710327022023, 71.99556236332803)
(-716.0241526529101, 695.3864176257546, 61.213911811791746)
(65.01401007084279, -996.1483922602922, 58.835015864222946)
(626.3498471656266, 777.0241562253848, 62.60454933808707)
(-987.2056696154949, -148.9117713422757, 57.01096591646034)
(830.7439945078228, -553.483009833144, 59.33779078488219)
(-237.3265304457011, 969.7504731143549, 57.097616772423294)
(-486.17403258001065, -872.4041980124512, 50.45518144990502)
(945.8757581938037, 320.1842478936828, 52.92539524702332)
(-913.0012482417395, 405.3214194047432, 46.29543909231056)
(402.03623097177945, -914.5091933376481, 45.16419253047969)
(322.5526048654465, 945.5759620546768, 42.96413712490491)
(-876.3128901663779, -479.331010178276, 48.140432172168005)
(970.4880520690045, -238.20934277133696, 37.53997612887558)
(-550.009728921006, 834.3121902540438, 37.582805719392724)
(-157.2519601961015, -986.831938272231, 37.87540917739564)
(776.9960475153028, 628.7790180510095, 30.233898266770527)
(-997.5824794491567, 62.4465899315198, 30.489672054603506)
(692.6211133227551, -720.4864542964749, 34.282102544053)
(-26.09188958234451, 999.3454348814598, 25.058233768739825)
(-661.5049230526913, -749.585371527975, 23.086956670822097)
(993.2274159254588, 112.69754267819022, 28.258876982874437)
(-807.0393002721787, 590.0314755423021, 23.461152690466)
(191.06638179175178, -981.4025654357016, 18.51059980746598)
(513.9258435630707, 857.5715344545957, 21.243601652641264)
(-960.6473802459485, -277.1310733872727, 18.84088612071457)
(898.801211519792, -438.1515676068959, 13.400969150543013)
